data,long,lat,hora,t_degree_celsius,umidade,altitude,velocidade,cobpais_pct,cobarb_pct,soloexp_pct,apav_pct,aedf,aguapct,data,long,lat,hora,t_degree_celsius,umidade,altitude,velocidade,cobpais_pct,cobarb_pct,soloexp_pct,apav_pct,aedf,aguapct,data,long,lat,hora,t_degree_celsius,umidade,altitude,velocidade,cobpais_pct,cobarb_pct,soloexp_pct,apav_pct,aedf,aguapct,data,long,lat,hora,t_degree_celsius,umidade,altitude,velocidade,cobpais_pct,cobarb_pct,soloexp_pct,apav_pct,aedf,aguapct
2011-04-12,606127,8270018,20:04:14,25.89666519,84.82202926,200,20,35.355519605577385,18.07171164693698,6.510369856799253,9.532735878934169,30.529663011752216,0.0,2011-04-12,606127,8270018,20:04:14,25.89666519,84.82202926,200,20,35.355519605577385,18.07171164693698,6.510369856799253,9.532735878934169,30.529663011752216,0.0,2011-05-26,606121,8270021,19:54:48,24.67816104,74.38490404,194,33,35.355519605577385,18.07171164693698,6.510369856799253,9.532735878934169,30.529663011752216,0.0,2011-05-19,606134,8270015,21:01:01,23.86582494,73.60455822,191,34,35.355519605577385,18.07171164693698,6.510369856799253,9.532735878934169,30.529663011752216,0.0
2011-04-12,605737,8270174,20:06:14,25.9982072,84.91957249,198,32,18.472169586918135,25.28564171618865,5.576161717156243,13.452777397011747,37.213249582725226,0.0,2011-04-12,605737,8270174,20:06:14,25.9982072,84.91957249,198,32,18.472169586918135,25.28564171618865,5.576161717156243,13.452777397011747,37.213249582725226,0.0,2011-04-19,605737,8270174,19:54:41,28.53675751,74.77507694,197,33,18.472169586918135,25.28564171618865,5.576161717156243,13.452777397011747,37.213249582725226,0.0,2011-05-09,605736,8270174,19:59:34,28.02904745,66.8740756,197,33,18.472169586918135,25.28564171618865,5.576161717156243,13.452777397011747,37.213249582725226,0.0
2011-04-12,605401,8270314,20:06:54,26.09974921,84.13922668,189,32,24.503420832747338,13.725108995094187,21.816805513042183,13.767714288077965,26.186950371038325,0.0,2011-04-12,605401,8270314,20:06:54,26.09974921,84.13922668,189,32,24.503420832747338,13.725108995094187,21.816805513042183,13.767714288077965,26.186950371038325,0.0,2011-05-17,605407,8270312,19:53:24,21.63190067,78.48171955,181,33,24.503420832747338,13.725108995094187,21.816805513042183,13.767714288077965,26.186950371038325,0.0,2011-04-26,605409,8270311,19:58:17,26.60745927,81.01784343,186,33,24.503420832747338,13.725108995094187,21.816805513042183,13.767714288077965,26.186950371038325,0.0
2011-04-12,605064,8270464,20:07:34,26.09974921,84.72448604,182,32,30.660508004414467,12.209235436738068,12.634489928968012,12.479813194820247,31.98910871260381,0.0,2011-04-12,605064,8270464,20:07:34,26.09974921,84.72448604,182,32,30.660508004414467,12.209235436738068,12.634489928968012,12.479813194820247,31.98910871260381,0.0,2011-06-16,605062,8270465,19:58:09,28.13058946,58.3878149,177,34,30.660508004414467,12.209235436738068,12.634489928968012,12.479813194820247,31.98910871260381,0.0,2011-05-17,605066,8270462,19:54:04,21.73344268,78.38417632,174,33,30.660508004414467,12.209235436738068,12.634489928968012,12.479813194820247,31.98910871260381,0.0
2011-04-12,604898,8270538,20:07:54,26.09974921,84.62694281,180,29,30.660508004414467,12.209235436738068,12.634489928968012,12.479813194820247,31.98910871260381,0.0,2011-04-12,604898,8270538,20:07:54,26.09974921,84.62694281,180,29,30.660508004414467,12.209235436738068,12.634489928968012,12.479813194820247,31.98910871260381,0.0,2011-05-17,604900,8270538,19:54:24,21.83498469,78.09154664,172,33,30.660508004414467,12.209235436738068,12.634489928968012,12.479813194820247,31.98910871260381,0.0,2011-05-09,604896,8270540,20:01:14,28.13058946,66.97161883,178,34,30.660508004414467,12.209235436738068,12.634489928968012,12.479813194820247,31.98910871260381,0.0
2011-04-12,604823,8270566,20:08:04,26.20129122,84.62694281,178,33,45.259891518448974,20.743228267097138,12.509670916991123,14.777997566065432,6.709211731397338,0.0,2011-04-12,604823,8270566,20:08:04,26.20129122,84.62694281,178,33,45.259891518448974,20.743228267097138,12.509670916991123,14.777997566065432,6.709211731397338,0.0,2011-05-17,604815,8270569,19:54:34,21.83498469,77.99400341,171,33,45.259891518448974,20.743228267097138,12.509670916991123,14.777997566065432,6.709211731397338,0.0,2011-04-26,604837,8270562,19:59:27,26.70900129,80.82275698,176,33,30.660508004414467,12.209235436738068,12.634489928968012,12.479813194820247,31.98910871260381,0.0
2011-04-12,604654,8270633,20:08:24,26.20129122,84.52939958,176,33,45.259891518448974,20.743228267097138,12.509670916991123,14.777997566065432,6.709211731397338,0.0,2011-04-12,604654,8270633,20:08:24,26.20129122,84.52939958,176,33,45.259891518448974,20.743228267097138,12.509670916991123,14.777997566065432,6.709211731397338,0.0,2011-05-17,604643,8270638,19:54:54,21.83498469,77.89646019,166,35,45.259891518448974,20.743228267097138,12.509670916991123,14.777997566065432,6.709211731397338,0.0,2011-04-26,604668,8270626,19:59:47,26.70900129,80.72521375,170,34,45.259891518448974,20.743228267097138,12.509670916991123,14.777997566065432,6.709211731397338,0.0
2011-04-12,604517,8270703,20:08:44,26.20129122,84.91957249,176,25,45.259891518448974,20.743228267097138,12.509670916991123,14.777997566065432,6.709211731397338,0.0,2011-04-12,604517,8270703,20:08:44,26.20129122,84.91957249,176,25,45.259891518448974,20.743228267097138,12.509670916991123,14.777997566065432,6.709211731397338,0.0,2011-04-26,604520,8270701,20:00:07,26.70900129,80.62767053,171,27,45.259891518448974,20.743228267097138,12.509670916991123,14.777997566065432,6.709211731397338,0.0,2011-06-14,604523,8270698,19:56:10,26.20129122,60.04604975,169,32,45.259891518448974,20.743228267097138,12.509670916991123,14.777997566065432,6.709211731397338,0.0
2011-04-12,604370,8270775,20:09:24,26.20129122,83.55396732,181,30,25.693407751103937,8.921614775962164,10.36289870665501,29.72317485934593,25.298903906932956,0.0,2011-04-12,604370,8270775,20:09:24,26.20129122,83.55396732,181,30,25.693407751103937,8.921614775962164,10.36289870665501,29.72317485934593,25.298903906932956,0.0,2011-05-09,604371,8270777,20:02:34,28.23213147,65.99618656,180,31,25.693407751103937,8.921614775962164,10.36289870665501,29.72317485934593,25.298903906932956,0.0,2011-05-17,604374,8270783,19:55:44,21.83498469,77.50628728,174,28,25.693407751103937,8.921614775962164,10.36289870665501,29.72317485934593,25.298903906932956,0.0
2011-04-12,604148,8270692,20:09:54,26.40437525,83.06625119,178,26,25.693407751103937,8.921614775962164,10.36289870665501,29.72317485934593,25.298903906932956,0.0,2011-04-12,604148,8270692,20:09:54,26.40437525,83.06625119,178,26,25.693407751103937,8.921614775962164,10.36289870665501,29.72317485934593,25.298903906932956,0.0,2011-05-19,604148,8270692,21:05:11,24.17045098,71.75123692,169,32,25.693407751103937,8.921614775962164,10.36289870665501,29.72317485934593,25.298903906932956,0.0,2011-04-19,604153,8270692,19:58:11,28.84138354,72.0438666,177,33,25.693407751103937,8.921614775962164,10.36289870665501,29.72317485934593,25.298903906932956,0.0
2011-04-12,603995,8270679,20:10:14,26.40437525,82.96870796,178,31,14.39158306991741,19.601520989571682,17.790176027955145,24.41728458626467,23.79943532629109,0.0,2011-04-12,603995,8270679,20:10:14,26.40437525,82.96870796,178,31,14.39158306991741,19.601520989571682,17.790176027955145,24.41728458626467,23.79943532629109,0.0,2011-05-17,603984,8270678,19:56:34,21.83498469,77.60383051,171,32,14.39158306991741,19.601520989571682,17.790176027955145,24.41728458626467,23.79943532629109,0.0,2011-06-14,603982,8270678,19:57:30,26.40437525,59.07061749,172,34,14.39158306991741,19.601520989571682,17.790176027955145,24.41728458626467,23.79943532629109,0.0
2011-04-12,603743,8270658,20:10:44,26.40437525,83.16379441,175,28,14.39158306991741,19.601520989571682,17.790176027955145,24.41728458626467,23.79943532629109,0.0,2011-04-12,603743,8270658,20:10:44,26.40437525,83.16379441,175,28,14.39158306991741,19.601520989571682,17.790176027955145,24.41728458626467,23.79943532629109,0.0,2011-04-26,603754,8270659,20:01:57,26.8105433,79.65223826,171,29,14.39158306991741,19.601520989571682,17.790176027955145,24.41728458626467,23.79943532629109,0.0,2011-06-16,603756,8270659,20:00:59,28.02904745,58.58290136,170,27,14.39158306991741,19.601520989571682,17.790176027955145,24.41728458626467,23.79943532629109,0.0
2011-04-12,603588,8270652,20:11:14,26.40437525,83.65151055,173,0,30.64,16.0,5.86,28.43,19.07,0.0,2011-04-12,603588,8270652,20:11:14,26.40437525,83.65151055,173,0,30.64,16.0,5.86,28.43,19.07,0.0,2011-04-12,603588,8270652,20:11:34,26.40437525,83.846597,173,0,30.64,16.0,5.86,28.43,19.07,0.0,2011-04-12,603588,8270652,20:11:44,26.40437525,83.65151055,173,0,30.64,16.0,5.86,28.43,19.07,0.0
2011-04-12,603588,8270652,20:11:34,26.40437525,83.846597,173,0,30.64,16.0,5.86,28.43,19.07,0.0,2011-04-12,603588,8270652,20:11:14,26.40437525,83.65151055,173,0,30.64,16.0,5.86,28.43,19.07,0.0,2011-04-12,603588,8270652,20:11:34,26.40437525,83.846597,173,0,30.64,16.0,5.86,28.43,19.07,0.0,2011-04-12,603588,8270652,20:11:44,26.40437525,83.65151055,173,0,30.64,16.0,5.86,28.43,19.07,0.0
2011-04-12,603588,8270652,20:11:44,26.40437525,83.65151055,173,0,30.64,16.0,5.86,28.43,19.07,0.0,2011-04-12,603588,8270652,20:11:14,26.40437525,83.65151055,173,0,30.64,16.0,5.86,28.43,19.07,0.0,2011-04-12,603588,8270652,20:11:34,26.40437525,83.846597,173,0,30.64,16.0,5.86,28.43,19.07,0.0,2011-04-12,603588,8270652,20:11:44,26.40437525,83.65151055,173,0,30.64,16.0,5.86,28.43,19.07,0.0
2011-04-12,603588,8270652,20:12:14,26.40437525,83.65151055,173,7,30.64,16.0,5.86,28.43,19.07,0.0,2011-04-12,603588,8270652,20:11:14,26.40437525,83.65151055,173,0,30.64,16.0,5.86,28.43,19.07,0.0,2011-04-12,603588,8270652,20:11:34,26.40437525,83.846597,173,0,30.64,16.0,5.86,28.43,19.07,0.0,2011-04-12,603588,8270652,20:11:44,26.40437525,83.65151055,173,0,30.64,16.0,5.86,28.43,19.07,0.0
2011-04-12,603499,8270643,20:12:34,26.40437525,83.94414023,174,31,30.64,16.0,5.86,28.43,19.07,0.0,2011-04-12,603499,8270643,20:12:34,26.40437525,83.94414023,174,31,30.64,16.0,5.86,28.43,19.07,0.0,2011-05-26,603497,8270643,20:01:18,25.08432909,72.82421241,168,30,30.64,16.0,5.86,28.43,19.07,0.0,2011-06-16,603502,8270643,20:02:49,28.33367348,58.87553103,168,32,30.64,16.0,5.86,28.43,19.07,0.0
2011-04-12,603414,8270635,20:12:44,26.40437525,83.846597,174,31,34.731861198738166,28.13773792223443,13.198525502427957,13.082975933080496,10.848899443518945,0.0,2011-04-12,603414,8270635,20:12:44,26.40437525,83.846597,174,31,34.731861198738166,28.13773792223443,13.198525502427957,13.082975933080496,10.848899443518945,0.0,2011-06-16,603415,8270635,20:02:59,28.33367348,60.2411362,169,33,34.731861198738166,28.13773792223443,13.198525502427957,13.082975933080496,10.848899443518945,0.0,2011-05-26,603413,8270635,20:01:28,25.08432909,72.82421241,166,30,34.731861198738166,28.13773792223443,13.198525502427957,13.082975933080496,10.848899443518945,0.0
